coverage_area,coverage_point,hit,hit_count,first_test,contributing_tests,evidence_type
isa_operand,rv32_operand_signed_compare,1,2,isa_matrix,isa_matrix;operand_corner_matrix,RVFI retirement trace
isa_operand,rv32_operand_unsigned_compare,1,35,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;back_to_back;c_abi_stack_call_matrix;c_initialized_data_sections;csr_illegal_mask_alignment_matrix;csr_state_matrix;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;invalid_source;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;operand_corner_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_irq_handler_matrix;reset_mid_wait;rv32_control_flow_boundary_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix;sleep_resume;timeout_handler,RVFI retirement trace
isa_operand,rv32_operand_byte_offset_0,1,1,operand_corner_matrix,operand_corner_matrix,RVFI retirement trace
isa_operand,rv32_operand_byte_offset_1,1,1,operand_corner_matrix,operand_corner_matrix,RVFI retirement trace
isa_operand,rv32_operand_byte_offset_2,1,35,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;back_to_back;c_abi_stack_call_matrix;c_initialized_data_sections;csr_illegal_mask_alignment_matrix;csr_state_matrix;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;invalid_source;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;operand_corner_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_irq_handler_matrix;reset_mid_wait;rv32_control_flow_boundary_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix;sleep_resume;timeout_handler,RVFI retirement trace
isa_operand,rv32_operand_byte_offset_3,1,2,c_initialized_data_sections,c_initialized_data_sections;isa_matrix,RVFI retirement trace
isa_operand,rv32_operand_half_offset_0,1,35,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;back_to_back;c_abi_stack_call_matrix;c_initialized_data_sections;csr_illegal_mask_alignment_matrix;csr_state_matrix;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;invalid_source;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;operand_corner_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_irq_handler_matrix;reset_mid_wait;rv32_control_flow_boundary_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix;sleep_resume;timeout_handler,RVFI retirement trace
isa_operand,rv32_operand_half_offset_2,1,2,isa_matrix,isa_matrix;operand_corner_matrix,RVFI retirement trace
isa_operand,rv32_operand_word_aligned,1,35,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;back_to_back;c_abi_stack_call_matrix;c_initialized_data_sections;csr_illegal_mask_alignment_matrix;csr_state_matrix;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;invalid_source;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;operand_corner_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_irq_handler_matrix;reset_mid_wait;rv32_control_flow_boundary_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix;sleep_resume;timeout_handler,RVFI retirement trace
isa_operand,rv32_operand_negative_byte_sign,1,2,isa_matrix,isa_matrix;operand_corner_matrix,RVFI retirement trace
isa_operand,rv32_operand_negative_half_sign,1,2,isa_matrix,isa_matrix;operand_corner_matrix,RVFI retirement trace
isa_operand,rv32_operand_byte_zero_extend,1,35,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;back_to_back;c_abi_stack_call_matrix;c_initialized_data_sections;csr_illegal_mask_alignment_matrix;csr_state_matrix;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;invalid_source;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;operand_corner_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_irq_handler_matrix;reset_mid_wait;rv32_control_flow_boundary_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix;sleep_resume;timeout_handler,RVFI retirement trace
isa_operand,rv32_operand_half_zero_extend,1,35,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;back_to_back;c_abi_stack_call_matrix;c_initialized_data_sections;csr_illegal_mask_alignment_matrix;csr_state_matrix;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;invalid_source;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;operand_corner_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_irq_handler_matrix;reset_mid_wait;rv32_control_flow_boundary_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix;sleep_resume;timeout_handler,RVFI retirement trace
isa_operand,rv32_operand_store_byte_mask,1,35,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;back_to_back;c_abi_stack_call_matrix;c_initialized_data_sections;csr_illegal_mask_alignment_matrix;csr_state_matrix;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;invalid_source;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;operand_corner_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_irq_handler_matrix;reset_mid_wait;rv32_control_flow_boundary_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix;sleep_resume;timeout_handler,RVFI retirement trace
isa_operand,rv32_operand_store_half_mask,1,35,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;back_to_back;c_abi_stack_call_matrix;c_initialized_data_sections;csr_illegal_mask_alignment_matrix;csr_state_matrix;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;invalid_source;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;operand_corner_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_irq_handler_matrix;reset_mid_wait;rv32_control_flow_boundary_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix;sleep_resume;timeout_handler,RVFI retirement trace
isa_operand,rv32_operand_store_word_mask,1,35,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;back_to_back;c_abi_stack_call_matrix;c_initialized_data_sections;csr_illegal_mask_alignment_matrix;csr_state_matrix;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;invalid_source;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;operand_corner_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_irq_handler_matrix;reset_mid_wait;rv32_control_flow_boundary_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix;sleep_resume;timeout_handler,RVFI retirement trace
isa_operand,rv32_operand_rd_x0,1,35,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;back_to_back;c_abi_stack_call_matrix;c_initialized_data_sections;csr_illegal_mask_alignment_matrix;csr_state_matrix;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;invalid_source;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;operand_corner_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_irq_handler_matrix;reset_mid_wait;rv32_control_flow_boundary_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix;sleep_resume;timeout_handler,RVFI retirement trace
isa_operand,rv32_operand_rs1_x0,1,35,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;back_to_back;c_abi_stack_call_matrix;c_initialized_data_sections;csr_illegal_mask_alignment_matrix;csr_state_matrix;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;invalid_source;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;operand_corner_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_irq_handler_matrix;reset_mid_wait;rv32_control_flow_boundary_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix;sleep_resume;timeout_handler,RVFI retirement trace
isa_operand,rv32_operand_rs2_x0,1,35,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;back_to_back;c_abi_stack_call_matrix;c_initialized_data_sections;csr_illegal_mask_alignment_matrix;csr_state_matrix;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;invalid_source;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;operand_corner_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_irq_handler_matrix;reset_mid_wait;rv32_control_flow_boundary_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix;sleep_resume;timeout_handler,RVFI retirement trace
csr_trap_interrupt,rv32_csr_csrrw,1,35,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;back_to_back;c_abi_stack_call_matrix;c_initialized_data_sections;csr_illegal_mask_alignment_matrix;csr_state_matrix;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;invalid_source;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;operand_corner_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_irq_handler_matrix;reset_mid_wait;rv32_control_flow_boundary_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix;sleep_resume;timeout_handler,RVFI retirement trace
csr_trap_interrupt,rv32_csr_csrrs,1,20,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_wait_trap;csr_illegal_mask_alignment_matrix;csr_state_matrix;dma_completion_pressure_irq;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;power_active_dma_matrix;power_completion_pending_matrix;reset_irq_handler_matrix;rv32_control_flow_boundary_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix,RVFI retirement trace
csr_trap_interrupt,rv32_csr_csrrc,1,3,csr_illegal_mask_alignment_matrix,csr_illegal_mask_alignment_matrix;csr_state_matrix;isa_matrix,RVFI retirement trace
csr_trap_interrupt,rv32_csr_csrrwi,1,2,csr_state_matrix,csr_state_matrix;isa_matrix,RVFI retirement trace
csr_trap_interrupt,rv32_csr_csrrsi,1,2,csr_state_matrix,csr_state_matrix;isa_matrix,RVFI retirement trace
csr_trap_interrupt,rv32_csr_csrrci,1,2,csr_state_matrix,csr_state_matrix;isa_matrix,RVFI retirement trace
csr_trap_interrupt,rv32_csr_read_mstatus,1,2,csr_illegal_mask_alignment_matrix,csr_illegal_mask_alignment_matrix;csr_state_matrix,RVFI retirement trace
csr_trap_interrupt,rv32_csr_read_mie,1,2,csr_illegal_mask_alignment_matrix,csr_illegal_mask_alignment_matrix;csr_state_matrix,RVFI retirement trace
csr_trap_interrupt,rv32_csr_read_mtvec,1,2,csr_illegal_mask_alignment_matrix,csr_illegal_mask_alignment_matrix;csr_state_matrix,RVFI retirement trace
csr_trap_interrupt,rv32_csr_read_mepc,1,11,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_wait_trap;csr_illegal_mask_alignment_matrix;csr_state_matrix;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;rv32_control_flow_boundary_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix,RVFI retirement trace
csr_trap_interrupt,rv32_csr_read_mcause,1,20,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_wait_trap;csr_illegal_mask_alignment_matrix;csr_state_matrix;dma_completion_pressure_irq;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;power_active_dma_matrix;power_completion_pending_matrix;reset_irq_handler_matrix;rv32_control_flow_boundary_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix,RVFI retirement trace
csr_trap_interrupt,rv32_csr_write_mstatus,1,13,csr_illegal_mask_alignment_matrix,csr_illegal_mask_alignment_matrix;csr_state_matrix;dma_completion_pressure_irq;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;irq_level_mret_matrix;irq_trap_priority_matrix;power_active_dma_matrix;power_completion_pending_matrix;reset_irq_handler_matrix,RVFI retirement trace
csr_trap_interrupt,rv32_csr_write_mie,1,13,csr_illegal_mask_alignment_matrix,csr_illegal_mask_alignment_matrix;csr_state_matrix;dma_completion_pressure_irq;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;irq_level_mret_matrix;irq_trap_priority_matrix;power_active_dma_matrix;power_completion_pending_matrix;reset_irq_handler_matrix,RVFI retirement trace
csr_trap_interrupt,rv32_csr_write_mtvec,1,35,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;back_to_back;c_abi_stack_call_matrix;c_initialized_data_sections;csr_illegal_mask_alignment_matrix;csr_state_matrix;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;invalid_source;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;operand_corner_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_irq_handler_matrix;reset_mid_wait;rv32_control_flow_boundary_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix;sleep_resume;timeout_handler,RVFI retirement trace
csr_trap_interrupt,rv32_csr_write_mepc,1,11,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_wait_trap;csr_illegal_mask_alignment_matrix;csr_state_matrix;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;rv32_control_flow_boundary_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix,RVFI retirement trace
csr_trap_interrupt,rv32_csr_write_mcause,1,2,csr_state_matrix,csr_state_matrix;isa_matrix,RVFI retirement trace
csr_trap_interrupt,rv32_mret,1,19,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_wait_trap;csr_illegal_mask_alignment_matrix;dma_completion_pressure_irq;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;power_active_dma_matrix;power_completion_pending_matrix;reset_irq_handler_matrix;rv32_control_flow_boundary_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix,RVFI retirement trace
csr_trap_interrupt,rv32_trap_illegal,1,1,apb_wait_trap,apb_wait_trap,RVFI retirement trace
csr_trap_interrupt,rv32_trap_ecall,1,3,irq_level_mret_matrix,irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix,RVFI retirement trace
csr_trap_interrupt,rv32_trap_load_misaligned,1,3,apb_access_legality_matrix,apb_access_legality_matrix;apb_wait_trap;isa_matrix,RVFI retirement trace
csr_trap_interrupt,rv32_trap_store_misaligned,1,2,apb_access_legality_matrix,apb_access_legality_matrix;isa_matrix,RVFI retirement trace
csr_trap_interrupt,rv32_trap_load_access_fault,1,6,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_wait_trap;isa_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix,RVFI retirement trace
csr_trap_interrupt,rv32_trap_store_access_fault,1,5,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;isa_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix,RVFI retirement trace
csr_trap_interrupt,rv32_interrupt_entry,1,11,dma_completion_pressure_irq,dma_completion_pressure_irq;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;irq_level_mret_matrix;irq_trap_priority_matrix;power_active_dma_matrix;power_completion_pending_matrix;reset_irq_handler_matrix,RVFI retirement trace
apb_mmio,apb_read,1,24,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;back_to_back;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;invalid_source;isa_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_mid_wait;sleep_resume;timeout_handler,APB transaction trace
apb_mmio,apb_write,1,27,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;back_to_back;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;invalid_source;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_irq_handler_matrix;reset_mid_wait;sleep_resume;timeout_handler,APB transaction trace
apb_mmio,apb_zero_wait,1,21,apb_access_legality_matrix,apb_access_legality_matrix;back_to_back;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_mask_pending_enable;invalid_source;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_irq_handler_matrix;sleep_resume;timeout_handler,APB transaction trace
apb_mmio,apb_wait_read,1,7,apb_atomicity_wait_error_matrix,apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;interrupt_during_apb_wait;reset_mid_wait;sleep_resume,APB transaction trace
apb_mmio,apb_wait_write,1,7,apb_atomicity_wait_error_matrix,apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;interrupt_during_apb_wait;reset_mid_wait;sleep_resume,APB transaction trace
apb_mmio,apb_wait_bucket_0,1,22,apb_access_legality_matrix,apb_access_legality_matrix;apb_wait_depth_matrix;back_to_back;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_mask_pending_enable;invalid_source;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_irq_handler_matrix;sleep_resume;timeout_handler,APB transaction trace
apb_mmio,apb_wait_bucket_1,1,1,apb_wait_depth_matrix,apb_wait_depth_matrix,APB transaction trace
apb_mmio,apb_wait_bucket_2_3,1,4,apb_reset_phase_matrix,apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;reset_mid_wait,APB transaction trace
apb_mmio,apb_wait_bucket_4_plus,1,7,apb_atomicity_wait_error_matrix,apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;interrupt_during_apb_wait;reset_mid_wait;sleep_resume,APB transaction trace
apb_mmio,apb_okay,1,27,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;back_to_back;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;invalid_source;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_irq_handler_matrix;reset_mid_wait;sleep_resume;timeout_handler,APB transaction trace
apb_mmio,apb_error,1,4,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_wait_trap;isa_matrix,APB transaction trace
apb_mmio,apb_range_error,1,4,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_wait_trap;isa_matrix,APB transaction trace
apb_mmio,apb_unaligned_error,1,3,apb_access_legality_matrix,apb_access_legality_matrix;apb_wait_trap;isa_matrix,APB transaction trace
apb_mmio,apb_reset_setup,1,2,apb_reset_phase_matrix,apb_reset_phase_matrix;reset_mid_wait,APB transaction trace
apb_mmio,apb_reset_access,1,1,reset_irq_handler_matrix,reset_irq_handler_matrix,APB transaction trace
apb_mmio,apb_read_error,1,4,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_wait_trap;isa_matrix,APB transaction trace
apb_mmio,apb_write_error,1,3,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;isa_matrix,APB transaction trace
apb_mmio,apb_no_duplicate_transfer,1,27,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;back_to_back;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;invalid_source;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_irq_handler_matrix;reset_mid_wait;sleep_resume;timeout_handler,APB transaction trace
apb_mmio,apb_error_no_mutation,1,4,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_wait_trap;isa_matrix,APB transaction trace
apb_mmio,apb_wait_blocks_retire,1,7,apb_atomicity_wait_error_matrix,apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;interrupt_during_apb_wait;reset_mid_wait;sleep_resume,APB transaction trace
firmware_dma_power,fw_polling_completion,1,1,polling_dma,polling_dma,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_interrupt_completion,1,1,interrupt_dma,interrupt_dma,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_ordered_pair,1,1,back_to_back,back_to_back,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_queue_reject,1,1,queue_full_recovery,queue_full_recovery,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_timeout,1,5,dma_completion_pressure_irq,dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;queue_full_recovery;timeout_handler,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_parity_error,1,1,parity_error,parity_error,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_invalid_source,1,1,invalid_source,invalid_source,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_sleep_restore,1,3,power_active_dma_matrix,power_active_dma_matrix;power_completion_pending_matrix;sleep_resume,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_reset_recovery,1,3,apb_reset_phase_matrix,apb_reset_phase_matrix;reset_irq_handler_matrix;reset_mid_wait,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_isa_matrix,1,1,isa_matrix,isa_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_operand_matrix,1,1,operand_corner_matrix,operand_corner_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_csr_matrix,1,1,csr_state_matrix,csr_state_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_irq_boundary,1,1,interrupt_before_after_retire,interrupt_before_after_retire,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_irq_during_apb_wait,1,1,interrupt_during_apb_wait,interrupt_during_apb_wait,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_irq_mask_pending_enable,1,1,interrupt_mask_pending_enable,interrupt_mask_pending_enable,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_apb_wait_matrix,1,1,apb_wait_depth_matrix,apb_wait_depth_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_apb_legality_matrix,1,1,apb_access_legality_matrix,apb_access_legality_matrix,same-window firmware/device trace + scenario checker
